gene_id	symbol	seq_len	seqname	strand	num_A	num_C	num_G	num_T	num_N	pct_at	pct_gc	num_CG_dinuc	exon_count
ENSG00000116871.15	MAP7D1	5271	chr1	+	1131	1665	1699	776	0	0.361790931512047	0.638209068487953	301	16
ENSG00000116874.11	WARS2	3847	chr1	-	1077	834	850	1086	0	0.562256303613205	0.437743696386795	91	8
ENSG00000116882.14	HAO2	1877	chr1	+	490	441	452	494	0	0.524240809802877	0.475759190197123	27	9
ENSG00000116885.18	OSCP1	2788	chr1	-	768	656	672	692	0	0.523672883787661	0.476327116212339	55	15
ENSG00000116898.11	MRPS15	2916	chr1	-	752	697	711	756	0	0.517146776406036	0.482853223593964	71	8
ENSG00000116903.7	EXOC8	5100	chr1	-	1419	1014	1192	1475	0	0.567450980392157	0.432549019607843	117	1
ENSG00000116906.11	GNPAT	3173	chr1	+	913	652	681	927	0	0.579892845887173	0.420107154112827	52	17
ENSG00000116918.13	TSNAX	6241	chr1	+	1975	952	1277	2037	0	0.642845697804839	0.357154302195161	70	8
ENSG00000116922.14	C1orf109	4434	chr1	-	1054	1008	1097	1275	0	0.525259359494813	0.474740640505187	94	6
ENSG00000116954.7	RRAGC	5167	chr1	-	1394	1020	1196	1557	0	0.571124443584285	0.428875556415715	86	8
ENSG00000116957.12	TBCE	2568	chr1	+	737	539	617	675	0	0.549844236760125	0.450155763239875	65	19
ENSG00000116962.14	NID1	5864	chr1	-	1418	1581	1453	1412	0	0.482605729877217	0.517394270122783	203	20
ENSG00000116977.18	LGALS8	9710	chr1	+	2836	2086	2065	2723	0	0.572502574665294	0.427497425334706	155	14
ENSG00000116981.3	NT5C1A	1107	chr1	-	238	334	330	205	0	0.400180668473351	0.599819331526649	60	6
ENSG00000116983.12	HPCAL4	4962	chr1	-	1215	1264	1257	1226	0	0.491938734381298	0.508061265618702	96	5
ENSG00000116984.12	MTR	11374	chr1	+	3219	2381	2752	3022	0	0.548707578688236	0.451292421311764	191	32
ENSG00000116985.11	BMP8B	4822	chr1	-	1062	1387	1316	1057	0	0.439444214019079	0.560555785980921	190	7
ENSG00000116990.10	MYCL	5063	chr1	-	1086	1384	1406	1187	0	0.448943314240569	0.551056685759431	186	3
ENSG00000116991.10	SIPA1L2	7641	chr1	-	2054	1794	1900	1893	0	0.516555424682633	0.483444575317367	201	23
ENSG00000117000.8	RLF	6246	chr1	+	2028	1178	1311	1729	0	0.601504963176433	0.398495036823567	72	8
ENSG00000117009.11	KMO	5946	chr1	+	1831	1164	1143	1808	0	0.612008072653885	0.387991927346115	60	16
ENSG00000117010.15	ZNF684	3039	chr1	+	977	575	650	837	0	0.596906877262257	0.403093122737743	50	6
ENSG00000117013.14	KCNQ4	4183	chr1	+	781	1459	1162	781	0	0.373416208462826	0.626583791537174	230	16
ENSG00000117016.9	RIMS3	7235	chr1	-	1504	1970	2006	1755	0	0.450449205252246	0.549550794747754	131	8
ENSG00000117020.16	AKT3	9475	chr1	-	2828	1873	1983	2791	0	0.593034300791557	0.406965699208443	123	27
ENSG00000117036.11	ETV3	6707	chr1	-	1827	1373	1580	1927	0	0.559713731921873	0.440286268078127	79	5
ENSG00000117054.13	ACADM	4783	chr1	+	1399	916	992	1476	0	0.601087183775873	0.398912816224127	102	16
ENSG00000117069.14	ST6GALNAC5	4263	chr1	+	1206	985	902	1170	0	0.557353976073188	0.442646023926812	99	7
ENSG00000117090.14	SLAMF1	4269	chr1	-	1195	1018	924	1132	0	0.54509252752401	0.45490747247599	43	8
ENSG00000117091.9	CD48	3274	chr1	-	947	688	775	864	0	0.553145998778253	0.446854001221747	32	4
ENSG00000117114.19	ADGRL2	7754	chr1	+	2389	1569	1563	2233	0	0.596079442868197	0.403920557131803	97	37
ENSG00000117115.12	PADI2	5984	chr1	-	1393	1608	1548	1435	0	0.472593582887701	0.5274064171123	154	16
ENSG00000117118.9	SDHB	2462	chr1	-	642	564	598	658	0	0.528025995125914	0.471974004874086	41	11
ENSG00000117122.13	MFAP2	2915	chr1	-	561	860	934	560	0	0.384562607204117	0.615437392795883	86	6
ENSG00000117133.10	RPF1	1728	chr1	+	562	308	366	492	0	0.609953703703704	0.390046296296296	37	9
ENSG00000117139.16	KDM5B	12092	chr1	-	3188	2679	2750	3475	0	0.55102547138604	0.44897452861396	221	32
ENSG00000117143.13	UAP1	3437	chr1	+	989	667	801	980	0	0.572883328484143	0.427116671515857	72	12
ENSG00000117151.12	CTBS	6939	chr1	-	2228	1197	1135	2379	0	0.663928519959648	0.336071480040352	67	7
ENSG00000117152.13	RGS4	4836	chr1	+	1367	984	972	1513	0	0.595533498759305	0.404466501240695	44	7
ENSG00000117153.15	KLHL12	3552	chr1	-	913	761	894	984	0	0.534065315315315	0.465934684684685	69	13
ENSG00000117154.11	IGSF21	3085	chr1	+	620	1027	803	635	0	0.406807131280389	0.593192868719611	167	11
ENSG00000117155.16	SSX2IP	8639	chr1	-	2654	1484	1776	2725	0	0.622641509433962	0.377358490566038	122	15
ENSG00000117174.10	ZNHIT6	6197	chr1	-	1957	1028	1335	1877	0	0.618686461190899	0.381313538809101	60	10
ENSG00000117222.13	RBBP5	4404	chr1	-	1211	899	1028	1266	0	0.56244323342416	0.43755676657584	71	14
ENSG00000117226.11	GBP3	4297	chr1	-	1396	858	897	1146	0	0.591575517803118	0.408424482196882	34	11
ENSG00000117228.9	GBP1	4992	chr1	-	1612	1017	1055	1308	0	0.584935897435897	0.415064102564103	48	9
ENSG00000117242.7	PINK1-AS	4443	chr1	-	1090	1176	1091	1086	0	0.489759171730813	0.510240828269187	92	3
ENSG00000117245.12	KIF17	4470	chr1	-	906	1437	1392	735	0	0.367114093959732	0.632885906040269	241	18
ENSG00000117262.18	GPR89B;GPR89A	5557	chr1	+	1645	1089	1182	1641	0	0.591326255173655	0.408673744826345	74	17
ENSG00000117266.15	CDK18	6831	chr1	+	1338	2218	1898	1377	0	0.397452788757137	0.602547211242863	197	13
ENSG00000117280.12	RAB29	3882	chr1	-	1001	858	965	1058	0	0.530396702730551	0.469603297269449	93	5
ENSG00000117281.15	CD160	3971	chr1	+	1258	865	799	1049	0	0.580961974313775	0.419038025686225	26	5
ENSG00000117298.14	ECE1	7265	chr1	-	1587	2158	2126	1394	0	0.410323468685478	0.589676531314522	253	25
ENSG00000117305.14	HMGCL	5658	chr1	-	1349	1413	1520	1376	0	0.481618946624249	0.518381053375751	100	13
ENSG00000117308.14	GALE	3978	chr1	-	807	1167	1282	722	0	0.384364002011061	0.615635997988939	154	6
ENSG00000117318.8	ID3	1797	chr1	-	360	507	518	412	0	0.42960489705064	0.57039510294936	99	3
ENSG00000117322.16	CR2	4885	chr1	+	1273	1147	1128	1337	0	0.534288638689867	0.465711361310133	105	22
ENSG00000117335.19	CD46	8708	chr1	+	2584	1529	1701	2894	0	0.62907671107028	0.37092328892972	84	10
ENSG00000117360.12	PRPF3	5373	chr1	+	1484	1185	1318	1386	0	0.534152242694956	0.465847757305044	90	16
ENSG00000117362.12	APH1A	3473	chr1	-	635	965	905	968	0	0.461560610423265	0.538439389576735	94	6
ENSG00000117385.15	P3H1	6766	chr1	-	1634	1779	1764	1589	0	0.47635234998522	0.52364765001478	190	15
ENSG00000117394.19	SLC2A1	4927	chr1	-	1064	1449	1242	1172	0	0.453825857519789	0.546174142480211	154	12
ENSG00000117395.11	EBNA1BP2;MIR6733	3561	chr1	-	1011	795	878	877	0	0.530188149396237	0.469811850603763	114	16
ENSG00000117399.13	CDC20	2038	chr1	+	438	587	586	427	0	0.424435721295388	0.575564278704612	69	10
ENSG00000117400.15	MPL	2128	chr1	+	438	702	568	420	0	0.403195488721804	0.596804511278195	64	12
ENSG00000117407.16	ARTN	2658	chr1	+	453	930	814	461	0	0.343867569601204	0.656132430398796	151	5
ENSG00000117408.10	IPO13	5083	chr1	+	1017	1513	1432	1121	0	0.42061774542593	0.57938225457407	115	21
ENSG00000117410.13	ATP6V0B	3535	chr1	+	574	1020	998	943	0	0.429137199434229	0.570862800565771	149	4
ENSG00000117411.16	B4GALT2	3772	chr1	+	664	1223	1142	743	0	0.373011664899258	0.626988335100742	174	9
ENSG00000117419.14	ERI3	2642	chr1	-	556	745	760	581	0	0.430355791067373	0.569644208932627	73	14
ENSG00000117425.13	PTCH2	5149	chr1	-	953	1661	1419	1116	0	0.40182559720334	0.59817440279666	183	24
ENSG00000117448.13	AKR1A1	3121	chr1	+	718	792	903	708	0	0.456904838192887	0.543095161807113	80	8
ENSG00000117450.13	PRDX1	1522	chr1	-	330	372	434	386	0	0.470433639947438	0.529566360052562	56	7
ENSG00000117461.14	PIK3R3	7410	chr1	-	1954	1588	1861	2007	0	0.534547908232119	0.465452091767881	133	11
ENSG00000117472.9	TSPAN1	2366	chr1	+	506	660	604	596	0	0.465765004226543	0.534234995773457	29	10
ENSG00000117475.13	BLZF1	3820	chr1	+	1278	666	786	1090	0	0.619895287958115	0.380104712041885	46	8
ENSG00000117477.12	CCDC181	3961	chr1	-	1356	740	817	1048	0	0.606917445089624	0.393082554910376	59	12
ENSG00000117479.12	SLC19A2	3671	chr1	-	940	725	793	1213	0	0.586488695178426	0.413511304821574	68	6
ENSG00000117480.15	FAAH	2776	chr1	+	501	791	918	566	0	0.384365994236311	0.615634005763689	104	14
ENSG00000117481.10	NSUN4	8468	chr1	+	1998	2371	1862	2237	0	0.500118091639112	0.499881908360888	152	7
ENSG00000117500.12	TMED5	9423	chr1	-	2929	1731	1794	2969	0	0.625915313594397	0.374084686405603	118	5
ENSG00000117505.12	DR1	10949	chr1	+	3228	2022	2102	3597	0	0.623344597680153	0.376655402319847	154	4
ENSG00000117507.5	FMO6P	2565	chr1	+	735	569	561	700	0	0.559454191033138	0.440545808966862	26	8
ENSG00000117519.15	CNN3	2838	chr1	-	735	650	666	787	0	0.536293164200141	0.463706835799859	78	9
ENSG00000117523.15	PRRC2C	13921	chr1	+	4345	2991	2941	3644	0	0.573881186696358	0.426118813303642	175	34
ENSG00000117525.13	F3	2875	chr1	-	783	620	646	826	0	0.559652173913043	0.440347826086956	79	7
ENSG00000117528.11	ABCD3	7519	chr1	+	2291	1344	1490	2394	0	0.623088176619231	0.376911823380769	91	26
ENSG00000117533.14	VAMP4	5159	chr1	-	1665	851	948	1695	0	0.651289009497965	0.348710990502035	44	8
ENSG00000117543.20	DPH5	2970	chr1	-	811	603	703	853	0	0.56026936026936	0.43973063973064	54	10
ENSG00000117560.7	FASLG	1888	chr1	+	525	425	459	479	0	0.531779661016949	0.468220338983051	18	4
ENSG00000117569.18	PTBP2	12937	chr1	+	3927	2192	2292	4526	0	0.653397232743294	0.346602767256706	113	14
ENSG00000117586.10	TNFSF4	3942	chr1	-	1132	780	809	1221	0	0.596905124302385	0.403094875697615	27	4
ENSG00000117592.8	PRDX6	2367	chr1	+	608	560	474	725	0	0.563160118293198	0.436839881706802	34	5
ENSG00000117593.9	DARS2	3689	chr1	+	1026	800	806	1057	0	0.56465166711846	0.43534833288154	79	18
ENSG00000117594.9	HSD11B1	1513	chr1	+	461	302	349	401	0	0.569729015201586	0.430270984798414	13	7
ENSG00000117595.10	IRF6	4915	chr1	-	1226	1095	1232	1362	0	0.526551373346897	0.473448626653103	68	9
ENSG00000117597.17	DIEXF	10376	chr1	+	2839	2299	2245	2993	0	0.562066306861989	0.437933693138011	129	10
ENSG00000117598.11	PLPPR5	4571	chr1	-	1366	957	871	1377	0	0.600087508203894	0.399912491796106	95	7
ENSG00000117600.12	PLPPR4	5540	chr1	+	1634	1178	1181	1547	0	0.574187725631769	0.425812274368231	99	7
ENSG00000117601.13	SERPINC1	1768	chr1	-	467	455	414	432	0	0.508484162895928	0.491515837104072	38	8
ENSG00000117602.11	RCAN3	7077	chr1	+	1969	1509	1499	2100	0	0.57496114172672	0.42503885827328	159	7
ENSG00000117614.9	SYF2	3370	chr1	-	1022	674	839	835	0	0.551038575667656	0.448961424332344	73	7
ENSG00000117616.17	RSRP1	6804	chr1	-	1740	1492	1757	1815	0	0.522486772486772	0.477513227513228	243	13
ENSG00000117620.13	SLC35A3	14899	chr1	+	4303	2764	2760	5072	0	0.629236861534331	0.370763138465669	156	11
ENSG00000117625.13	RCOR3	9092	chr1	+	2565	1832	1718	2977	0	0.609546854377475	0.390453145622525	142	17
ENSG00000117632.21	STMN1;MIR3917	6288	chr1	-	1624	1401	1492	1771	0	0.539917302798982	0.460082697201018	125	10
ENSG00000117640.17	MTFR1L	5817	chr1	+	1269	1512	1549	1487	0	0.473783737321643	0.526216262678357	136	8
ENSG00000117643.14	MAN1C1	9026	chr1	+	2095	2513	2269	2149	0	0.470197208065588	0.529802791934412	246	19
ENSG00000117650.12	NEK2	3095	chr1	-	903	591	688	913	0	0.586752827140549	0.413247172859451	59	9
ENSG00000117676.13	RPS6KA1	5884	chr1	+	1257	1729	1659	1239	0	0.424201223657376	0.575798776342624	163	28
ENSG00000117682.16	DHDDS	5596	chr1	+	1405	1374	1427	1390	0	0.499463902787706	0.500536097212295	98	11
ENSG00000117691.9	NENF	1297	chr1	+	303	330	394	270	0	0.441788743253662	0.558211256746338	42	5
ENSG00000117697.14	NSL1	4091	chr1	-	1177	816	845	1253	0	0.593986800293327	0.406013199706673	47	8
ENSG00000117707.15	PROX1	8928	chr1	+	2594	1957	1733	2644	0	0.586693548387097	0.413306451612903	162	8
ENSG00000117713.18	ARID1A	15922	chr1	+	4029	4194	4135	3564	0	0.47688732571285	0.52311267428715	423	24
ENSG00000117724.12	CENPF	11690	chr1	+	4232	2012	2688	2758	0	0.597946963216424	0.402053036783576	133	24
ENSG00000117748.9	RPA2	2019	chr1	-	516	434	577	492	0	0.49925705794948	0.50074294205052	61	8
ENSG00000117751.17	PPP1R8	2819	chr1	+	701	674	717	727	0	0.506562610854913	0.493437389145087	71	7
ENSG00000117758.13	STX12	3846	chr1	+	1109	723	818	1196	0	0.599323972958918	0.400676027041082	42	10
ENSG00000117791.15	MARC2	2597	chr1	+	675	606	631	685	0	0.52368117058144	0.47631882941856	81	9
ENSG00000117834.12	SLC5A9	4535	chr1	+	1004	1276	1154	1101	0	0.464167585446527	0.535832414553473	80	16
ENSG00000117859.18	OSBPL9	9523	chr1	+	2635	2039	2037	2812	0	0.571983618607582	0.428016381392418	123	33
ENSG00000117862.11	TXNDC12	3630	chr1	-	944	813	919	954	0	0.522865013774105	0.477134986225895	120	9
ENSG00000117868.15	ESYT2	7098	chr7	-	1855	1687	1746	1810	0	0.516342631727247	0.483657368272753	251	25
ENSG00000117877.10	CD3EAP	3661	chr19	+	882	972	1050	757	0	0.447691887462442	0.552308112537558	109	2
ENSG00000117899.10	MESDC2	7510	chr15	-	1928	1721	1924	1937	0	0.514647137150466	0.485352862849534	124	7
ENSG00000117906.13	RCN2	10019	chr15	+	2808	1888	2000	3323	0	0.611937319093722	0.388062680906278	159	7
ENSG00000117971.11	CHRNB4	4976	chr15	-	1123	1430	1228	1195	0	0.465836012861736	0.534163987138264	132	19
ENSG00000117983.17	MUC5B	18598	chr11	+	3792	7323	4685	2798	0	0.354339176255511	0.645660823744489	835	48
ENSG00000117984.13	CTSD	3126	chr11	-	535	1025	982	584	0	0.357965451055662	0.642034548944338	135	11
ENSG00000118004.17	COLEC11	2778	chr2	+	639	715	821	603	0	0.447084233261339	0.552915766738661	103	13
ENSG00000118007.12	STAG1	7846	chr3	-	2460	1399	1663	2324	0	0.609737445832271	0.390262554167729	87	37
ENSG00000118017.3	A4GNT	1771	chr3	-	457	407	419	488	0	0.533596837944664	0.466403162055336	22	3
ENSG00000118046.14	STK11	8639	chr19	+	1410	2728	2942	1559	0	0.343674036346799	0.656325963653201	492	12
ENSG00000118058.20	KMT2A	21961	chr11	+	6387	5036	4774	5764	0	0.553299030098812	0.446700969901188	346	36
ENSG00000118094.11	TREH	3182	chr11	-	693	941	897	651	0	0.422375864236329	0.577624135763671	64	14
ENSG00000118096.7	IFT46	3814	chr11	-	1031	914	893	976	0	0.526219192448873	0.473780807551127	70	15
ENSG00000118113.11	MMP8	3438	chr11	-	1047	725	692	974	0	0.587841768470041	0.412158231529959	31	14
ENSG00000118137.9	APOA1	1424	chr11	-	299	471	428	226	0	0.368679775280899	0.631320224719101	73	3
ENSG00000118156.12	ZNF541	4655	chr19	-	1011	1489	1346	809	0	0.390977443609023	0.609022556390977	208	15
ENSG00000118160.13	SLC8A2	5546	chr19	-	964	1857	1612	1113	0	0.374504147133069	0.625495852866931	353	11
ENSG00000118162.13	KPTN	2124	chr19	-	422	599	671	432	0	0.402071563088512	0.597928436911488	108	15
ENSG00000118181.10	RPS25	1477	chr11	-	336	340	406	395	0	0.494922139471903	0.505077860528097	65	3
ENSG00000118193.11	KIF14	7277	chr1	-	2482	1246	1539	2010	0	0.617287343685585	0.382712656314415	92	30
ENSG00000118194.18	TNNT2	7259	chr1	-	1765	1880	2037	1577	0	0.460393993663039	0.539606006336961	129	14
ENSG00000118197.13	DDX59	4470	chr1	-	1402	912	1018	1138	0	0.568232662192394	0.431767337807606	82	13
ENSG00000118200.14	CAMSAP2	7777	chr1	+	2510	1412	1547	2308	0	0.619519094766619	0.38048090523338	113	18
ENSG00000118217.5	ATF6	7890	chr1	+	2315	1633	1622	2320	0	0.58745247148289	0.41254752851711	88	17
ENSG00000118242.15	MREG	3056	chr2	-	830	669	720	837	0	0.545484293193717	0.454515706806283	84	9
ENSG00000118245.2	TNP1	407	chr2	-	133	96	107	71	0	0.501228501228501	0.498771498771499	12	2
ENSG00000118246.13	FASTKD2	6079	chr2	+	1812	1095	1176	1996	0	0.626418818884685	0.373581181115315	56	10
ENSG00000118257.16	NRP2	13896	chr2	+	3640	3390	3377	3489	0	0.513025331030512	0.486974668969488	323	24
ENSG00000118260.14	CREB1	9575	chr2	+	2941	1621	1859	3154	0	0.636553524804178	0.363446475195822	90	15
ENSG00000118263.14	KLF7	9262	chr2	-	2528	2068	2069	2597	0	0.553336212481106	0.446663787518894	181	8
ENSG00000118271.9	TTR	2173	chr18	+	654	471	451	597	0	0.575701794753797	0.424298205246203	23	8
ENSG00000118276.11	B4GALT6	5306	chr18	-	1555	950	992	1809	0	0.633999246136449	0.366000753863551	81	10
ENSG00000118292.8	C1orf54	1351	chr1	+	369	334	350	298	0	0.493708364174685	0.506291635825315	44	8
ENSG00000118298.10	CA14	3833	chr1	+	933	1051	906	943	0	0.489433863814245	0.510566136185755	46	9
ENSG00000118307.18	CASC1	2952	chr12	-	991	531	646	784	0	0.601287262872629	0.398712737127371	34	18
ENSG00000118308.15	LRMP	6610	chr12	+	2228	1274	1417	1691	0	0.592889561270802	0.407110438729198	73	41
ENSG00000118322.12	ATP10B	11310	chr5	-	3107	2720	2504	2979	0	0.538107869142352	0.461892130857648	142	29
ENSG00000118363.11	SPCS2	2982	chr11	+	824	564	626	968	0	0.60093896713615	0.39906103286385	30	7
ENSG00000118369.12	USP35	5233	chr11	+	999	1566	1602	1066	0	0.394611121727499	0.605388878272501	223	11
ENSG00000118402.5	ELOVL4	3042	chr6	-	885	565	622	970	0	0.609796186719264	0.390203813280736	59	6
ENSG00000118407.14	FILIP1	8906	chr6	-	3066	1584	1830	2426	0	0.616662923871547	0.383337076128453	103	8
ENSG00000118412.12	CASP8AP2	8171	chr6	+	2733	1465	1664	2309	0	0.617060335332273	0.382939664667727	90	10
ENSG00000118418.14	HMGN3	1014	chr6	-	314	194	246	260	0	0.566074950690335	0.433925049309665	21	7
ENSG00000118420.16	UBE3D	6394	chr6	-	1956	1147	1333	1958	0	0.612136377854238	0.387863622145762	64	14
ENSG00000118432.12	CNR1	6357	chr6	-	1725	1427	1375	1830	0	0.559226050023596	0.440773949976404	149	5
ENSG00000118454.12	ANKRD13C	4595	chr1	-	1388	856	934	1417	0	0.61044613710555	0.38955386289445	104	14
ENSG00000118473.21	SGIP1	10477	chr1	+	3319	2073	1877	3208	0	0.622983678533931	0.377016321466069	94	33
ENSG00000118482.11	PHF3	10378	chr6	+	3489	1934	2167	2788	0	0.604837155521295	0.395162844478705	142	22
ENSG00000118495.18	PLAGL1	8719	chr6	-	2300	2028	1821	2570	0	0.558550292464732	0.441449707535268	164	9
ENSG00000118496.4	FBXO30	9009	chr6	-	2777	1406	1728	3098	0	0.652125652125652	0.347874347874348	79	3
ENSG00000118503.14	TNFAIP3	5051	chr6	+	1315	1261	1245	1230	0	0.503860621659077	0.496139378340923	144	10
ENSG00000118507.15	AKAP7	4394	chr6	+	1264	875	977	1278	0	0.578516158397815	0.421483841602185	82	15
ENSG00000118508.4	RAB32	1217	chr6	+	285	299	356	277	0	0.461791290057519	0.538208709942481	57	3
ENSG00000118513.18	MYB	5493	chr6	+	1590	1223	1167	1513	0	0.564900782814491	0.435099217185509	100	20
ENSG00000118514.13	ALDH8A1	2868	chr6	-	764	647	751	706	0	0.51255230125523	0.48744769874477	58	8
ENSG00000118515.11	SGK1	9992	chr6	-	2628	2209	2085	3070	0	0.570256204963971	0.429743795036029	210	11
ENSG00000118518.15	RNF146	3508	chr6	+	1006	634	835	1033	0	0.581242873432155	0.418757126567845	79	6
ENSG00000118520.13	ARG1	1965	chr6	+	649	360	411	545	0	0.60763358778626	0.39236641221374	16	8
ENSG00000118523.5	CTGF	2339	chr6	-	572	612	592	563	0	0.485250106883283	0.514749893116717	111	5
ENSG00000118526.6	TCF21	4551	chr6	+	1191	1148	1014	1198	0	0.524939573720062	0.475060426279938	120	2
ENSG00000118557.15	PMFBP1	5691	chr16	-	1733	1397	1439	1122	0	0.50166930240731	0.49833069759269	99	28
ENSG00000118564.14	FBXL5	4573	chr4	-	1279	905	996	1393	0	0.584299147168161	0.415700852831839	99	15
ENSG00000118579.12	MED28	10982	chr4	+	2820	2347	2493	3322	0	0.559278819887088	0.440721180112912	124	4
ENSG00000118596.11	SLC16A7	13665	chr12	+	4357	2393	2350	4565	0	0.652908891328211	0.347091108671789	106	18
ENSG00000118600.11	TMEM5	7804	chr12	+	2133	1688	1553	2430	0	0.584700153767299	0.415299846232701	126	7
ENSG00000118620.12	ZNF430	6845	chr19	+	2133	1199	1333	2180	0	0.63009495982469	0.36990504017531	51	7
ENSG00000118640.10	VAMP8	990	chr2	+	227	231	311	221	0	0.452525252525253	0.547474747474747	29	5
ENSG00000118655.4	DCLRE1B	3940	chr1	+	982	980	909	1069	0	0.520558375634518	0.479441624365482	80	4
ENSG00000118680.12	MYL12B	1761	chr18	+	425	453	493	390	0	0.462805224304373	0.537194775695627	96	6
ENSG00000118689.14	FOXO3	7721	chr6	+	1935	1874	1949	1963	0	0.504856883823339	0.495143116176661	267	5
ENSG00000118690.12	ARMC2	4250	chr6	+	1291	868	963	1128	0	0.569176470588235	0.430823529411765	80	21
ENSG00000118702.9	GHRH	570	chr20	-	138	169	152	111	0	0.436842105263158	0.563157894736842	15	5
ENSG00000118705.16	RPN2	2819	chr20	+	688	734	692	705	0	0.494146860588861	0.505853139411139	87	20
ENSG00000118707.9	TGIF2	3784	chr20	+	791	984	1061	948	0	0.459566596194503	0.540433403805497	118	5
ENSG00000118729.11	CASQ2	2769	chr1	-	781	586	644	758	0	0.555796316359697	0.444203683640303	32	12
ENSG00000118733.16	OLFM3	4483	chr1	-	1476	860	868	1279	0	0.614543832255186	0.385456167744814	48	10
ENSG00000118762.7	PKD2	5498	chr4	+	1484	1156	1296	1562	0	0.55401964350673	0.44598035649327	169	14
ENSG00000118777.10	ABCG2	4848	chr4	-	1353	1012	1016	1467	0	0.581683168316832	0.418316831683168	93	18
ENSG00000118785.13	SPP1	2321	chr4	+	735	448	477	661	0	0.601464885825075	0.398535114174925	28	8
ENSG00000118804.8	STBD1	3420	chr4	+	906	757	915	842	0	0.511111111111111	0.488888888888889	99	2
ENSG00000118816.9	CCNI	3741	chr4	-	991	884	795	1071	0	0.551189521518311	0.448810478481689	87	10
ENSG00000118849.9	RARRES1	2236	chr3	-	658	516	493	569	0	0.548747763864043	0.451252236135957	79	8
ENSG00000118855.18	MFSD1	5288	chr3	+	1298	1099	1243	1648	0	0.557110438729198	0.442889561270802	129	21
ENSG00000118873.15	RAB3GAP2	10344	chr1	-	3258	1948	2156	2982	0	0.603248259860789	0.396751740139211	84	38
ENSG00000118894.14	EEF2KMT	3128	chr16	-	705	957	827	639	0	0.429667519181586	0.570332480818414	140	7
ENSG00000118898.15	PPL	7686	chr16	-	1935	2053	2459	1239	0	0.41295862607338	0.58704137392662	312	23
ENSG00000118900.14	UBN1	8551	chr16	+	1916	2347	2387	1901	0	0.446380540287686	0.553619459712314	376	18
ENSG00000118922.17	KLF12	10923	chr13	-	3323	2140	2103	3357	0	0.611553602490158	0.388446397509842	109	7
ENSG00000118939.17	UCHL3	1905	chr13	+	562	379	378	586	0	0.602624671916011	0.39737532808399	38	11
ENSG00000118946.11	PCDH17	8326	chr13	+	2334	1985	1885	2122	0	0.535190968051886	0.464809031948114	298	5
